timestamp,BTC_log_return,ETH_log_return,BNB_log_return,NEO_log_return,LTC_log_return,QTUM_log_return,ADA_log_return,XRP_log_return
2018-06-04,-0.02990238092152404,-0.04732108274211183,-0.03010264205792483,-0.05448208482208738,-0.04537702166401551,-0.07511675707387208,-0.06452969466167406,-0.05209441447251273
2018-06-05,0.01826413924492724,0.03005050836491507,0.09055957704572713,0.020610496966624155,0.019922130262205497,0.02298951822469878,0.027669932944888474,0.02943711511234271
2018-06-06,0.004428213760099597,-0.0027128135343195215,0.10098995506515866,-0.014821930928422548,-0.004676164228712756,-0.017338749143004952,-0.017879481161956375,-0.0008007474069929791
2018-06-07,0.004200679535544633,-0.003694666735014153,-0.05937829316275859,-0.0035812248000055007,-0.0005757762856989766,-0.009337273293615377,-0.020391090542835878,0.005119641858787866
2018-06-08,-0.011460439324659283,-0.01076565421568794,-0.0030699876149509133,-0.02501265557697852,-0.015421912481042055,-0.01630895886752238,-0.028422381748312176,-0.008090970742260973
2018-06-09,-0.014801030973022017,-0.009752080979681648,-0.013049056408474096,-0.027110035508948492,-0.01923460683217103,-0.018413098356929336,-0.015787205044970096,-0.022114477745801223
2018-06-10,-0.1020389620663794,-0.12327356472698942,-0.1219305113635684,-0.11403997583299313,-0.09762973330713993,-0.14156074493455253,-0.1478552715222967,-0.12180503151570804
2018-06-11,0.015694401256895668,0.014359026780883058,0.08707014348099329,0.00591750244641307,0.006739074549845519,0.04563857000708736,0.03127116877300715,0.03025867536079231
2018-06-12,-0.05104824139361455,-0.07555143869246801,-0.015878468755691322,-0.10204436018291987,-0.07273119359755861,-0.06890268796342013,-0.0936520592414195,-0.07669769419501463
2018-06-13,-0.03700399883342598,-0.036205385530246256,-0.042770084792298206,-0.08315458039847669,-0.06539496054330855,-0.058586390205139914,-0.03154088430934571,-0.04977877363309557
2018-06-14,0.05310341400496915,0.08815870546071655,0.018889880594228546,0.0705911711944716,0.07736159716082942,0.056329358596518116,0.07741361100199698,0.053533415200494955
2018-06-15,-0.03794424886387517,-0.06321323001785878,0.008205964356602882,-0.07230836334749682,-0.05480544416997947,-0.046055295620332976,-0.058220849262410584,-0.04607013140633237
2018-06-16,0.014772409756933736,0.018817486423467988,0.050137818716724444,0.003694910511415691,0.01207341893025343,-0.0031281128877193756,0.005822613080522948,0.00031914993747084435
2018-06-17,-0.005314855489628235,0.0008049261914856528,0.051836604338301534,0.015682496000617777,-0.017849229158643024,-0.01069018484411442,-0.009120584396808965,-0.012427916540570197
2018-06-18,0.03994583692225749,0.04100703593385599,0.012715003476497122,0.024338334680954414,0.03873450918114101,0.014102187016920033,0.020115443475237266,0.02353447524833188
2018-06-19,0.004273933248472515,0.03792408402112623,-0.0033068517653273817,0.008568600812924721,-0.0003039975703606134,0.012879143943979194,0.0199583280396658,0.017736702825677447
2018-06-20,0.003006803857909355,-0.0027548739571827924,-0.04132419154949058,-0.025002572793712347,-0.009674702479535582,-0.02890237660019347,-0.03150920603706164,-0.01688315964209657
2018-06-21,-0.006330717304896108,-0.019404563046037975,0.06007235732590499,-0.032504266932489374,-0.010286040083002464,-0.01892617272921636,-0.025219571332115852,-0.008549687462635843
2018-06-22,-0.10568403652030066,-0.12988368221754074,-0.09277717778018109,-0.1338390025547739,-0.13152466350867992,-0.1407520463189179,-0.13090025234793418,-0.10318667623264445
2018-06-23,0.01721734571386217,0.02420214333768615,0.005115428561370631,0.028073806183026972,-0.024713249595765794,-0.0073583849311871,-0.009654196131374904,0.016231417540400268
2018-06-24,-0.0021176947675519654,-0.040961946435118225,-0.08138313684349893,-0.08528584363882868,-0.028941320977464425,-0.08956600022767888,-0.04604775732860691,-0.03475686177771662
2018-06-25,0.01857027754616394,0.009396527396082611,0.03426678430749768,0.015325970478226772,0.013716619133977976,0.03119709846685117,0.03216629613100482,0.01663632066452179
2018-06-26,-0.029414314919623725,-0.06614725577718393,-0.05990227888152177,-0.05065978153772793,-0.07569527407429423,-0.014804299016191291,-0.07699654209909565,-0.060494760118959955
2018-06-27,0.010315950128999891,0.028245924744993805,0.0015074915214145796,0.010576846334225459,0.06483633222827163,0.07623633777983416,0.018440631770333973,0.03705331254705072
2018-06-28,-0.04668127597212111,-0.04971668691003309,0.009356603160110586,-0.0731595687728582,-0.08475810879877478,-0.13398459906781118,-0.0754721876698626,-0.053187181286835125
2018-06-29,0.05709198009628982,0.03403877196562181,0.02323218392701224,0.046894150050269395,0.06394752952089323,0.05013992909002719,0.05822901742448707,0.016597337480493597
2018-06-30,0.03053147105325548,0.04347826065375242,0.009936779794498234,0.04239453680019483,0.02982688194398285,0.048567236661014195,0.09506354742314457,0.03202722795565751
2018-07-01,-0.005218543750520015,-0.004392021979717813,-0.021690674206195207,0.014818426615456359,-0.01711351289872055,0.0021099527227579793,0.0305078133840958,-0.012341853964175739
2018-07-02,0.039856957168599896,0.05203953214035115,0.015659626518139288,0.1451707748070829,0.0654761677135346,0.06953917032599556,0.08346323251648904,0.058160320429304094
2018-07-03,-0.01545142191173791,-0.03076772166662963,-0.03010585253683787,-0.0066316368403172956,-0.00316808713203193,-0.04148214319149373,-0.03169858346804669,-0.011290276965591886
2018-07-04,0.01116275891798502,0.011967426513379256,-0.01012600411716589,0.12148811584892881,0.002230440556068474,0.01749381557627946,0.009708168541041664,0.013472014452580868
2018-07-05,-0.00881054907261458,0.0010478482648156482,-0.018804637449871563,-0.008492567476716202,-0.02313133202341908,-0.023890182330085503,-0.0251956506862575,-0.029076200827339388
2018-07-06,0.012265946107273903,0.005541715484711769,-0.023783505604544362,-0.06946897399299579,-0.0027639265327129847,0.02601368131188403,-0.016075866947192808,0.00016773598395523597
2018-07-07,0.022025674267196312,0.031591263557510116,0.05243876136492054,0.03153544459516038,0.020132909454509268,0.022410829192980587,0.019260259353194704,0.016550610656264172
2018-07-08,-0.006664176929376997,0.002468273668135388,-0.010649727916658039,0.008358564706262119,-0.03077902984617934,-0.029919129160225676,-0.020640426572487307,-0.012011471154626691
2018-07-09,-0.0074741155247471025,-0.03142734228213205,-0.034507213897181144,-0.06918497599239289,-0.02163841494809023,-0.043685106940530495,-0.03843378441255393,-0.012918312297838373
2018-07-10,-0.05637871533387015,-0.08682830745256376,-0.0581654764072865,-0.09180596582339835,-0.05952995645342955,-0.08968560439498252,-0.08386533771708173,-0.06469075259734203
2018-07-11,0.01280650687076354,0.028515727475493278,-0.005732924956793557,0.017151032615927413,0.03078365029659622,0.002310952370105362,0.025427057518137185,0.011994449305490595
2018-07-12,-0.020192884165139598,-0.031618946658343146,-0.04553564072526213,-0.051302633446764986,-0.017939437022356612,-0.04136715463445112,-0.030434109130531767,-0.027038136185915506
2018-07-13,-0.005776124470448971,0.0030569732004613907,0.003989788157904008,0.030655620657099793,-0.0033916025206224957,0.018801030425946413,0.07681578730480318,0.0018071811755945154
2018-07-14,0.006003277950393231,0.0016865942887923729,-0.009967161450537785,-0.021606626498150608,-0.004583859771371709,0.003927220651609646,-0.008607537278269467,0.0025109009060323897
2018-07-15,0.016028903272869762,0.03758214349579799,0.021452392572772722,0.03483278538086413,0.030509088099405644,0.025030335259551444,0.04140204603806119,0.018454417227486353
2018-07-16,0.05665782588138391,0.061876737702701724,0.07999400914178748,0.09340155462752267,0.06111881505604533,0.06916275172179472,0.09564878710933895,0.07525034280064209
2018-07-17,0.08467399780455212,0.041489706095344345,0.028997597863187584,0.06235669900311503,0.06458343568764724,0.04941281157301401,0.09039115892702394,0.051679328267854624
2018-07-18,0.008770518023086779,-0.03956883693806293,-0.06637720957255178,-0.04117157075560626,-0.03252411967172277,-0.02940037205799985,0.0521303622491279,-0.03735524085591696
2018-07-19,0.011356449556526297,-0.0228706776525817,0.007562292939118809,-0.04496635166589453,-0.002438883968325862,-0.02370533786872159,0.007615090325558015,-0.024463961480020984
2018-07-20,-0.01738523387631885,-0.042573532903796854,-0.06994717793585203,-0.08239373506985449,-0.049214672865150834,-0.08385910685907022,-0.12030807234503356,-0.07054136179376769
2018-07-21,0.008312848021666184,0.02461439389084781,0.009565193604529228,0.030023359000954528,0.018995187304160215,0.010971391110577836,0.012201285208981994,0.023726723126910286
2018-07-22,-0.0005394235599317676,-0.006015055729761145,-0.0006069454427559855,-0.03029498741495662,-0.014850861528474963,0.003204103990783062,0.03543974046621481,-0.014319948125118782
2018-07-23,0.0431694863012378,-0.01635262109193626,-0.01269043133996853,-0.0312415236316808,-0.010147406590498087,-0.0025624613637001614,-0.029577128254818334,-0.00805752026023131
2018-07-24,0.08395789593441796,0.06292629007257515,0.009271540298833552,0.049338722734400424,0.09085423360543016,0.04649669038764424,0.054852076488767124,0.030671549261391397
2018-07-25,-0.026744079248490246,-0.01509415022342836,0.06824452688300221,0.012080644283519883,-0.031227608646418985,-0.009350461826983807,-0.004274498190457453,0.0020682530640590605
2018-07-26,-0.031767795354452955,-0.020241613702278265,0.02457107409290298,-0.03292846098639401,-0.035467635110032966,-0.04616690828659114,-0.05197903482358074,-0.02225539363526157
2018-07-27,0.033348073619131544,0.015974951884095846,0.048588996574887744,0.012303682320595427,0.012160378747353134,0.019612241764904986,0.011518769372200284,0.012859498006193508
2018-07-28,0.004443880416028875,-0.0017032514922700186,0.04725783275597353,0.013924782988212309,-0.0037991260226698117,-0.015478403039979634,-0.010909199100353621,0.001995811652606305
2018-07-29,-0.001708441134843017,-0.006177279205506105,-0.04976241386829569,-0.015480691264157145,-0.0026202968779876256,-0.003616173384000585,-0.008690917057021508,-0.007168331851828783
2018-07-30,-0.004526120762384564,-0.022046566716828295,-0.05829068970232132,-0.04539273789098177,-0.02011752481395401,-0.04404017459985549,-0.05958400902820747,-0.017385161124479322
2018-07-31,-0.05571943212300709,-0.054062350444573415,0.04965561672605137,-0.0708904499001703,-0.04339588090837176,-0.07669066125074456,-0.07813612940295488,-0.022802586818059467
2018-08-01,-0.016478468479518643,-0.027704292285339886,-0.012384036685540237,-0.002188811003002691,-0.014851124316024332,-0.00556288947369197,-0.013566030700636101,0.025224764372614283
2018-08-02,-0.010425539018218475,-0.023562212984922642,0.03475972411372678,-0.051676607495163424,-0.018485295951567518,-0.06379501213229712,-0.0699689524718443,-0.0380565686679075
2018-08-03,-0.014310535167938794,0.016664234730539473,-0.001761267435784887,-0.009666735997218484,0.020675595094301676,-0.01354778125126194,-0.0070807653648249915,0.024320801539894178
2018-08-04,-0.05669974692594556,-0.025003424443608514,-0.01849192071165009,-0.04284172758857192,-0.060616578090742036,-0.0025408938555165628,-0.024076829411521,-0.024088135182399693
2018-08-05,0.002045029831224618,0.0038725538592194303,-0.016454783526495625,0.031196710912073346,0.020035867200563207,0.03668560919740108,0.03000653759519528,0.010759634084993516
2018-08-06,-0.012804807950119665,-0.008623390497403714,0.004374581772057491,-0.05639077735487499,-0.013357818532547874,-0.01762841382618877,-0.006702386324419526,-0.05099051181340218
2018-08-07,-0.031458015064116024,-0.06912858934207736,-0.041050734480419966,-0.037766890171572975,-0.08901382509450223,-0.05598446796343073,-0.045221521962385415,-0.08664595795339555
2018-08-08,-0.06693124102441655,-0.061980608041013095,-0.07909186899835866,-0.14363427999505302,-0.08067393878077041,-0.1455533046361971,-0.0907753905821365,-0.13229838171622887
2018-08-09,0.0382089414640777,0.02175995035688182,0.04949975517740953,0.025253408486583667,0.012158204479809583,0.026552732174331795,0.07840644779770853,0.036671219581014596
2018-08-10,-0.06089716005807519,-0.09066642328723823,-0.04963969533264214,-0.12079820642796661,-0.06114153071281297,-0.07503759944015613,-0.061459122047890016,-0.07583525832814124
2018-08-11,0.014275845289050121,-0.04348645139527695,-0.037749193629668776,-0.07441557161492797,-0.026723070140753393,-0.07096941146786152,-0.04114856068001789,-0.06854062491083211
2018-08-12,0.012117513516414526,0.0006293464445114793,0.008741559935744943,0.008415044635659475,0.029423949567885795,-0.010376227986090858,0.011815244551356277,-0.007989120714740752
2018-08-13,-0.009873689099789142,-0.11340041080223862,-0.14007216260858257,-0.1657328761301722,-0.049768390285118105,-0.10193791837619333,-0.09877713496420981,-0.07434491090616323
2018-08-14,-0.009372432278415936,-0.019210152831510566,-0.08731984332935692,0.021087971302614687,-0.03975948335247304,0.06429787620800181,-0.0775550417475944,-0.006583783840258661
2018-08-15,0.012698440598051607,0.00968677708338378,0.011108404185012149,-0.027232383874955808,0.0014738396183005232,0.00202862686498234,0.0011757790890120365,0.028542877083095598
2018-08-16,0.007089674188074853,0.021292750454775425,0.02943141986793619,0.026607422914673336,0.017699577099400857,-0.022083993678330846,0.010520260674179422,0.03858403439931392
2018-08-17,0.04230390778718328,0.10043493900618534,0.10568736645334931,0.256344682709105,0.11050191515824499,0.14024224978112634,0.1508228897345837,0.23114113316062695
2018-08-18,-0.030301914856385295,-0.07655546687773229,-0.09634288197534822,-0.09850346837992163,-0.07934119940204608,-0.10207571156789655,-0.11235461441358333,-0.11200929464787401
2018-08-19,0.013924296267447166,0.017893422999675057,0.02578628851221397,0.04049093764486439,0.010984331521280782,0.021265736163693084,0.031243154009071503,0.040942612302751834
2018-08-20,-0.03498370080450283,-0.10153820384176568,-0.05068715702076029,-0.1323529024924835,-0.07711364511522638,-0.11699701059863503,-0.10041041621887843,-0.08229908411124233
2018-08-21,0.035364946308841766,0.03879265500194334,0.010548359717384598,0.04301307277787938,0.055200243061755305,0.04225476425029156,0.03164990882638265,0.05677208357569371
2018-08-22,-0.018552205695517878,-0.0377211801437484,-0.015635099939502836,-0.0855752317227001,-0.022948299978199603,-0.05181014750202083,-0.05581126948868784,-0.045690500853446774
2018-08-23,0.02547418110596709,0.018984092138581453,0.017563444110434617,0.08175586064524443,0.03825068282483581,0.025760841292872826,0.030463674253068576,0.024194728587056756
2018-08-24,0.023720980623559363,0.018665964249802637,0.04460100509845961,-0.002930570176719345,0.009208648167713565,0.009788785337367698,0.016010657378070236,0.0004902261266139969
2018-08-25,0.007752392858191145,-0.013029500290333796,-0.009650683480419784,-0.006966301216292179,0.0012099215027131511,-0.0028551054369796948,0.0034053454212693035,0.0017139013805513603
2018-08-26,-0.005008332859462741,-0.01181515629172537,0.010826024954437642,-0.0046713084830209564,-0.015668844244004988,-0.01681923358100917,-0.011432359142626384,-0.013112318126134477
2018-08-27,0.030665275803412877,0.04776708753791599,0.09097773656276949,0.16912074051085363,0.061584082116285445,0.08474728610575194,0.07701277862014601,0.04912059249014524
2018-08-28,0.023951519482310835,0.026512742161946747,0.029067205207889198,0.02509237273960902,0.04073619641634059,0.07026840078199899,0.048927549257681266,0.03555402078301095
2018-08-29,-0.006364088953719495,-0.02411736513351386,-0.029067205207889187,-0.07420563635173234,-0.02762340403822651,0.00020749040431340357,-0.0018966340441316054,-0.018213137390207364
2018-08-30,-0.00661814650998183,-0.01576156622254291,-0.036302766580961994,-0.009464274582586559,-0.019402121285678163,-0.03225746109483049,-0.045539638901984134,-0.02870278790652732
2018-08-31,0.003768210488415819,-0.008774158536671477,0.018366157806555202,0.023744485071055726,0.029608771252708468,0.007896743628647122,0.010278801706300423,0.00035795251545544084
2018-09-01,0.026572118202575292,0.0495665636938778,0.0436297216983618,0.11925751251204623,0.0692722221060254,0.04530174137253823,0.050708069096001014,0.03427030761561313
2018-09-02,0.014067237810384827,-0.0010150224176367704,-0.009768814227262486,-0.0201873337140867,-0.004220051477608864,-0.033887540088098175,-0.018870264623665298,-0.012936715980528786
2018-09-03,-0.005353932417028108,-0.021626163611001087,-0.003436459778487187,0.0394102551317454,-0.011697816642263005,-0.008654407578641408,-0.014100276774259428,-0.02243769034026572
2018-09-04,0.013136486889629234,-0.01319680009736506,0.008113937909632576,0.05026907955649958,0.0324742907544267,0.00718211790265977,0.016193522067605985,-0.011319912496396328
2018-09-05,-0.09382468079599963,-0.22187376547466128,-0.13629561927755937,-0.2259791995657393,-0.15627324646071838,-0.20768793872804484,-0.1973179595280022,-0.17178420342518624
2018-09-06,-0.027845300974444133,0.005106616950259581,0.03183648945199595,0.05827477439069349,-0.0036385728439082914,0.040614719154190126,0.02323157635140367,0.07891397241319281
2018-09-07,-0.018661352987100796,-0.06511334892280636,-0.03447884398968951,-0.04693912126961601,-0.03443440764654706,-0.03983781894678533,-0.06459885478264676,-0.05059768827129271
2018-09-08,-0.03346578254922665,-0.08993019782860848,-0.042930163108517584,-0.08648053951121495,-0.04764995925794102,-0.06579913071418331,-0.06712421908509222,-0.0358746270640365
2018-09-09,0.010575965464806937,-0.004585761628402045,0.0018360853534301778,0.028580453619106445,0.030982906772729548,-0.005544788256474025,-0.01928398519790982,-0.0006866766926246714
2018-09-10,0.009741528192617485,0.00682005900840048,-0.0033494537270158014,0.004009324328285964,-0.007334099614331271,-0.008375258336732383,-0.034532339114429954,-0.024150460232283098
2018-09-11,-0.0027112132106262396,-0.06263653530373517,-0.014748529752156932,-0.0421882350693303,-0.04324795035389729,-0.04942114536609511,-0.04640977742297476,-0.02573574906068275
2018-09-12,0.006919708808447703,-0.011186649375589778,-0.017301488263546362,-0.00423909070576671,-0.006748314436356639,-0.015136065788204318,-0.05618548794040891,0.02536531008626668
2018-09-13,0.023197672069712336,0.14019871897087727,0.04075205365067065,0.03276241542573245,0.0518348385753174,0.04473776285878357,0.04773332101225904,0.03434235854458932
2018-09-14,-0.0016584378543234896,-0.008867757753224395,0.0344025851980775,-0.02824135658049711,0.032529069719144266,-0.026660518479763178,-0.02949118835707955,-0.013044289887190837
2018-09-15,0.0059007575235102555,0.05800142164581032,0.017287352477107297,0.0129966537248498,-0.00035568202402368713,0.0263745181918135,0.02140216548399569,0.01654654491437252
2018-09-16,-0.0015299589158250337,-0.005074083282693519,-0.015968562552395784,-0.0003896790763814134,0.009383090883126215,-0.010350868723656162,0.013397881026544909,0.0032411475669399032
2018-09-17,-0.04019927018530844,-0.11546932247723445,-0.05983393056152928,-0.08533228532742056,-0.0860666891867044,-0.09196318608600504,-0.09621213194747706,-0.03849556542598221
2018-09-18,0.013946832938242788,0.05942440083172059,0.020854237063380653,0.022307095141414594,0.03565406416474754,0.036707075965315215,0.08353915127888067,0.1644553387386059
2018-09-19,0.008711324587229893,0.007751976804317924,0.008333468367111225,0.013547150286083356,0.005728556735758289,0.011539757574070128,0.045056494617383,0.024220708287170416
2018-09-20,0.015540650347712062,0.06553902147115484,0.04054685008325313,0.06198304432959003,0.04079988261188601,0.07080282673219099,0.11392720781521895,0.31589948688736363
2018-09-21,0.04030725947910054,0.10069339155764549,0.043011093684976465,0.08735040818832869,0.07331161764541459,0.1308555231312326,0.08117370911043122,0.2299256504011019
2018-09-22,-0.005335988516169763,-0.02750101700693962,-0.01818923485750705,-0.052020206343832746,-0.002963452942554825,-0.07558981979460502,-0.050855443687641735,0.01692884952338995
2018-09-23,-0.0022410766543132558,0.014376882509181123,-3.886929229232219e-05,0.03760663972008432,0.011964413801531069,0.0977993965034328,0.07484443118936311,-0.0031075986530489257
2018-09-24,-0.01905487473246544,-0.0696065566857143,-0.022792701480675404,-0.05863294534159798,-0.056468639713617264,-0.08641909636292466,-0.08654611486672166,-0.14727919778956827
2018-09-25,-0.020547306519357253,-0.03770997205964512,-0.018492196668517306,-0.013039986176996976,-0.006919245733681178,-0.03263194055021075,-0.016270467191492884,0.06285551403869857
2018-09-26,0.002722910827337732,-0.023962071741473582,-0.016593442276761548,-0.02193131234002846,-0.007491976850126038,-0.019492724260727293,-0.024344251962697166,-0.024264621999631093
2018-09-27,0.0340622473040466,0.06635281964315742,0.035194989947192126,0.06477005377944577,0.1013651365652327,0.10316792794327931,0.08662164689911414,0.056925551555275546
2018-09-28,-0.008188455738147228,-0.03233312676372859,-0.006862527555435637,0.013898546523446556,-0.021241715384246986,-0.03356531723952136,-0.028088103047055692,-0.005169401339049717
2018-09-29,-0.005774351391320126,0.0431416964487091,0.0020697006323397425,-0.005828492769855704,-0.005503413048672157,-0.0012938286188373014,0.0066524360326370175,0.05142655714117837
2018-09-30,0.00456631121771178,0.005682811918274111,0.0005392181467714328,-0.011759900331031694,-0.006513620163500869,0.0010351967798164275,0.0076664879830722656,0.023990797365464396
2018-10-01,-0.0022601303756572435,-0.005725987014885077,-0.0036103107975821802,-0.011846402716031242,-0.012493997802176743,-0.0028493737708463205,-0.005183189834683927,-0.008567762315021814
2018-10-02,-0.013065175876138691,-0.025892546419380835,0.038329787142402184,-0.014099899935906195,-0.016512759490850057,-0.010430342278872446,-0.02911954594733084,-0.1109934639216257
2018-10-03,-0.0024225624564945406,-0.022040940633622552,-0.005559679193848408,-0.023303409425527263,-0.03247593555078456,-0.021996381751322864,-0.016675226994639053,0.0236672552069511
2018-10-04,0.012788840788172674,0.00852450869394375,-0.0014942899567779771,-0.0016656491552921942,0.0148304149404278,0.013573062665794835,0.009352763229428152,0.00018891092905889273
2018-10-05,0.006328331312572889,0.02532117634293931,0.03599164094197441,0.011656624542901952,0.008692001890227076,0.01260852006761969,0.021209060157250048,-0.015802327877831892
2018-10-06,-0.006255538195129945,-0.013090519037824497,-0.02337996517811552,-0.013603394910503181,-0.016597181397340278,-0.01234421452888017,-0.022802685992527976,-0.062271534707857255
2018-10-07,0.0031780112791526716,0.003277674901422964,0.014876000624521992,0.013603394910503254,0.006363423313064612,0.018070414454388704,0.03768125600362324,-0.014295801556786294
2018-10-08,0.008691931091452958,0.016968509731813623,0.0005572267254113146,0.019094827409159777,0.022545238321056222,0.012124487491580203,0.027271239059502943,0.02184423565265027
2018-10-09,-0.0024606865424725453,-0.007024308457057562,-0.017122271042815985,-0.012416457941276722,-0.01061598983400434,-0.012124487491580188,-0.004493871709782479,-0.023295494355761913
2018-10-10,-0.003854723567495947,-0.007294491192402548,-0.004804391916637617,-0.003388351695164178,-0.009703029569498088,0.03869151487630189,-0.013604070046389492,-0.033630442440247675
2018-10-11,-0.05874545054686773,-0.16849851063470692,-0.1016527561647971,-0.15975016744863976,-0.12948310030139418,-0.16406230980634354,-0.18786251762722248,-0.19586636709075284
2018-10-12,0.007223538643362246,0.027695186481397724,0.02064043669047732,0.0113038850923654,0.045297943805639555,0.020673323244788953,0.03347767318116783,0.09351720280485952
2018-10-13,0.005529293776654126,0.021795670209602467,0.013090158375711881,0.01331039994781682,0.005751940897871955,0.0154421141151653,0.007349971838732488,0.004718947351471613
2018-10-14,0.0010116578240036086,-0.021541843774754914,-0.009496451845180278,-0.009064647237353937,-0.02700332834250142,-0.013139292141841771,-0.028054645200423816,-0.030651900046762156
2018-10-15,0.06313814460075089,0.08454229744684894,0.09692522613209067,0.05187488822387771,0.06529854397483983,0.0726281954943493,0.06754133036563031,0.11886120287672883
2018-10-16,0.0010020893734170356,0.003259758870501742,-0.027675856963160078,0.012588538403264625,-0.011101277838902189,-0.002945510229756803,0.013723674735647161,0.04622066868166377
